,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,ProductionType,ActualGenerationOutput,ActualConsumption,UpdateTime
547,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Geothermal,0.0,,2018-01-18 11:03:28
548,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:03:29
549,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Waste,0.0,,2019-02-15 19:18:42
550,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Other renewable,0.0,,2019-02-15 19:19:59
551,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Biomass,0.0,,2018-01-18 11:03:33
552,2018-01-18 09:30:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Hard coal,0.0,,2018-01-18 11:03:35
553,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Other renewable,0.0,,2021-02-28 07:16:47
554,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Biomass,0.0,,2021-02-27 10:38:41
555,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Waste,0.0,,2018-12-11 15:18:54
556,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Biomass,0.0,,2018-12-11 15:18:53
557,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Other renewable,0.0,,2018-12-11 15:18:54
558,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Coal-derived gas,0.0,,2018-12-11 15:18:54
559,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Other,0.0,,2018-12-11 15:18:52
560,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Geothermal,0.0,,2018-12-11 15:18:53
561,2018-01-18 09:00:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Hydro Run-of-river and poundage,0.0,,2018-12-11 15:18:53
562,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Waste,0.0,,2021-11-22 15:08:16
563,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Coal-derived gas,0.0,,2021-07-28 07:51:26
564,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Geothermal,0.0,,2021-02-09 16:27:54
565,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Fossil Peat,0.0,,2018-01-18 11:04:17
566,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Hydro Run-of-river and poundage,0.0,,2021-02-27 22:48:52
567,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Other renewable,0.0,,2018-01-18 11:04:18
568,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Other,0.0,,2018-12-11 15:18:56
569,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Other,0.0,,2018-01-18 11:04:18
570,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Waste,0.0,,2018-01-18 11:04:18
571,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Fossil Peat,0.0,,2018-01-18 11:04:19
572,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Fossil Peat,0.0,,2018-01-18 11:04:19
573,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Wind Onshore,0.0,,2018-01-18 11:04:19
574,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Other renewable,0.0,,2018-01-18 11:04:19
575,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Other renewable,0.0,,2018-01-18 11:04:19
576,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Fossil Oil,0.0,,2018-01-18 11:04:19
577,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Other,0.0,,2018-01-18 11:04:20
578,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Waste,0.0,,2018-01-18 11:04:20
579,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Waste,0.0,,2018-01-18 11:04:20
580,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Other,0.0,,2018-01-18 11:04:20
581,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Wind Onshore,0.0,,2018-01-18 11:04:21
582,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Fossil Oil,0.0,,2018-01-18 11:04:21
583,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Nuclear,0.0,,2018-01-18 11:04:22
584,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Coal-derived gas,0.0,,2021-07-28 12:08:18
585,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:04:22
586,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Fossil Oil,0.0,,2018-01-18 11:04:23
587,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Biomass,0.0,,2018-01-18 11:04:24
588,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Fossil Hard coal,0.0,,2018-01-18 11:04:25
589,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTA,FI CTA,FI,Fossil Gas,0.0,,2018-01-18 11:04:25
590,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Wind Onshore,0.0,,2018-01-18 11:04:25
591,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:04:25
592,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:04:25
593,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Wind Onshore,0.0,,2018-01-18 11:04:25
594,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Wind Onshore,0.0,,2018-01-18 11:04:26
595,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Wind Onshore,0.0,,2018-01-18 11:04:26
596,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Fossil Hard coal,0.0,,2018-01-18 11:04:26
597,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Fossil Hard coal,0.0,,2018-01-18 11:04:26
598,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Biomass,0.0,,2018-01-18 11:04:26
599,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Nuclear,0.0,,2018-01-18 11:04:26
600,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Nuclear,0.0,,2018-01-18 11:04:27
601,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Biomass,0.0,,2018-01-18 11:04:27
602,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,CTY,FI CTY,FI,Fossil Gas,0.0,,2018-01-18 11:04:27
603,2018-01-18 09:00:00.000,PT60M,10YFI-1--------U,BZN,FI BZN,FI,Fossil Gas,0.0,,2018-01-18 11:04:27
604,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Other,0.0,,2018-01-18 11:04:27
605,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Other renewable,0.0,,2018-01-18 11:04:28
606,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Hydro Water Reservoir,0.0,,2018-01-18 11:04:28
607,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Fossil Gas,0.0,,2018-01-18 11:04:29
608,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Fossil Oil,0.0,0.26,2018-01-18 11:04:29
609,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Waste,0.0,,2018-01-18 11:04:30
610,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Biomass,0.0,,2018-01-18 11:04:30
611,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Nuclear,0.0,,2018-01-18 11:04:30
612,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:04:31
613,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:04:32
614,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Hydro Water Reservoir,0.0,,2018-01-18 11:04:33
615,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Fossil Oil,0.0,0.26,2018-01-18 11:04:33
616,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Fossil Gas,0.0,,2018-01-18 11:04:34
617,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Other renewable,0.0,,2018-01-18 11:04:34
618,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Fossil Oil,0.0,0.26,2018-01-18 11:04:34
619,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Biomass,0.0,,2018-01-18 11:04:35
620,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Nuclear,0.0,,2018-01-18 11:04:35
621,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Other,0.0,,2018-01-18 11:04:36
622,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Other renewable,0.0,,2018-01-18 11:04:37
623,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:04:37
624,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Hydro Water Reservoir,0.0,,2018-01-18 11:04:37
625,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:04:37
626,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Other,0.0,,2018-01-18 11:04:38
627,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Biomass,0.0,,2018-01-18 11:04:38
628,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Fossil Gas,0.0,,2018-01-18 11:04:39
629,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Nuclear,0.0,,2018-01-18 11:04:39
630,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Waste,0.0,,2018-01-18 11:04:40
631,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:04:41
632,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Waste,0.0,,2018-01-18 11:04:41
633,2018-01-18 09:45:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:04:41
634,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Hydro Run-of-river and poundage,0.0,,2021-02-27 18:48:53
635,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Fossil Hard coal,0.0,,2021-02-27 13:36:32
636,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Fossil Oil,0.0,,2021-02-27 15:51:48
637,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Other renewable,0.0,,2021-02-28 04:18:16
638,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Biomass,0.0,,2021-02-27 09:52:23
639,2018-01-18 09:30:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Oil,0.0,,2021-02-27 18:46:53
640,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTA,SE CTA,SE,Hydro Water Reservoir,0.0,,2018-01-18 11:34:18
641,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTA,SE CTA,SE,Nuclear,0.0,,2018-01-18 11:34:18
642,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTA,SE CTA,SE,Other,0.0,,2018-01-18 11:34:18
643,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTA,SE CTA,SE,Wind Onshore,0.0,,2018-01-22 11:46:39
644,2018-01-18 09:00:00.000,PT60M,10Y1001A1001A45N,BZN,SE2 BZN,SE2,Wind Onshore,0.0,,2018-01-22 11:46:35
645,2018-01-18 09:00:00.000,PT60M,10Y1001A1001A47J,BZN,SE4 BZN,SE4,Wind Onshore,0.0,,2018-01-18 11:34:18
646,2018-01-18 09:00:00.000,PT60M,10Y1001A1001A44P,BZN,SE1 BZN,SE1,Wind Onshore,0.0,,2018-01-18 11:16:32
647,2018-01-18 09:15:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Wind Onshore,0.0,,2021-02-28 07:23:44
648,2018-01-18 09:00:00.000,PT60M,10Y1001A1001A46L,BZN,SE3 BZN,SE3,Wind Onshore,0.0,,2018-01-18 11:16:32
649,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Solar,0.0,,2021-02-28 05:17:48
650,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Fossil Gas,0.0,,2018-01-19 11:33:46
651,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Hydro Run-of-river and poundage,0.0,,2018-01-19 11:33:39
652,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Waste,0.0,,2018-01-18 19:17:01
653,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Wind Onshore,0.0,,2018-01-19 11:33:10
654,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Fossil Hard coal,0.0,,2018-01-18 19:17:02
655,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Solar,0.0,,2018-01-19 11:33:10
656,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Hydro Water Reservoir,0.0,,2018-01-18 19:17:02
657,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Nuclear,0.0,,2018-01-18 19:18:49
658,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Hydro Pumped Storage,0.0,,2018-01-18 11:16:34
659,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Biomass,0.0,,2018-01-19 11:34:05
660,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTA,BG CTA,BG,Fossil Brown coal/Lignite,0.0,,2018-01-18 19:18:50
661,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Hydro Run-of-river and poundage,0.0,0.0,2018-04-01 04:52:19
662,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Hydro Pumped Storage,0.0,0.0,2018-01-18 12:16:34
663,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTY,SE CTY,SE,Nuclear,0.0,,2018-01-18 11:34:24
664,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTY,SE CTY,SE,Hydro Water Reservoir,0.0,,2018-01-18 11:34:23
665,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTY,SE CTY,SE,Other,0.0,,2018-01-18 11:34:23
666,2018-01-18 09:00:00.000,PT60M,10YSE-1--------K,CTY,SE CTY,SE,Wind Onshore,0.0,,2018-01-22 11:46:36
667,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Hard coal,0.0,0.0,2020-05-05 16:50:03
668,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Biomass,0.0,0.0,2018-05-30 16:29:38
669,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Other renewable,0.0,0.0,2019-02-15 22:49:39
670,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Other,0.0,,2018-01-18 12:16:35
671,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Hydro Water Reservoir,0.0,,2018-01-18 12:16:35
672,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Wind Onshore,0.0,,2018-01-18 12:16:34
673,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Nuclear,0.0,,2018-01-18 12:16:34
674,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Solar,0.0,,2018-01-18 12:16:36
675,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Other renewable,0.0,,2018-01-18 12:16:35
676,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Fossil Coal-derived gas,0.0,,2018-01-18 12:16:35
677,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Fossil Brown coal/Lignite,0.0,,2018-01-18 12:16:35
678,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Hydro Run-of-river and poundage,0.0,,2018-01-18 12:16:37
679,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Fossil Hard coal,0.0,,2018-01-18 12:16:35
680,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Fossil Gas,0.0,,2018-01-18 12:16:36
681,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Fossil Oil,0.0,,2018-01-18 11:16:41
682,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Biomass,0.0,,2018-01-18 12:16:37
683,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTA,CZ CTA,CZ,Waste,0.0,,2018-01-18 11:16:41
684,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Oil,0.0,0.0,2020-10-06 11:48:29
685,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Hydro Water Reservoir,0.0,,2021-02-27 19:54:39
686,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Nuclear,0.0,,2021-02-27 21:38:28
687,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Fossil Gas,0.0,0.89,2018-01-18 11:16:43
688,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Wind Onshore,0.0,,2021-02-28 09:40:23
689,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Solar,0.0,,2021-02-28 08:35:03
690,2018-01-18 09:45:00.000,PT15M,10YDE-ENBW-----N,CTA,DE(TransnetBW) CTA,DE_TransnetBW,Hydro Pumped Storage,0.0,4.35,2021-06-09 16:25:36
691,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Wind Onshore,0.0,0.0,2018-02-28 03:52:34
692,2018-01-18 09:15:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Wind Onshore,0.0,0.0,2018-02-28 03:52:34
693,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Solar,0.0,0.0,2018-01-18 11:16:45
694,2018-01-18 09:15:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Solar,0.0,0.0,2018-01-18 11:16:45
695,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Hydro Pumped Storage,0.0,0.0,2018-01-18 11:16:46
696,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Nuclear,0.0,,2018-01-18 11:16:48
697,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Gas,0.0,,2020-05-05 15:53:06
698,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:16:48
699,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Brown coal/Lignite,0.0,,2020-05-05 15:53:31
700,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Oil,0.0,,2020-10-06 11:21:29
701,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Other,0.0,,2018-01-18 11:16:51
702,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Hydro Water Reservoir,0.0,,2018-01-18 11:16:51
703,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Waste,0.0,,2021-11-22 12:51:19
704,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Fossil Hard coal,0.0,,2020-05-05 15:53:52
705,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Biomass,0.0,,2018-05-30 16:25:52
706,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Other renewable,0.0,,2018-01-18 11:16:53
707,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Geothermal,0.0,,2021-02-09 16:16:15
708,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Wind Onshore,0.0,,2018-01-18 11:16:54
709,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Solar,0.0,,2018-01-20 01:17:00
710,2018-01-18 09:30:00.000,PT15M,10YDE-EON------1,CTA,DE(TenneT DE) CTA,DE_TenneT_GER,Wind Offshore,0.0,,2018-01-18 11:16:55
711,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Waste,0.0,,2018-01-18 19:17:29
712,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Fossil Hard coal,0.0,,2018-01-18 19:17:29
713,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Biomass,0.0,,2018-01-19 11:35:06
714,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Hydro Pumped Storage,0.0,,2018-01-18 11:16:56
715,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Fossil Brown coal/Lignite,0.0,,2018-01-18 19:18:51
716,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Fossil Brown coal/Lignite,0.0,,2018-01-18 19:18:51
717,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Waste,0.0,,2018-01-18 19:17:29
718,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Fossil Gas,0.0,,2018-01-19 11:34:45
719,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Biomass,0.0,,2018-01-19 11:35:06
720,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Hydro Run-of-river and poundage,0.0,,2018-01-19 11:36:44
721,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Hydro Run-of-river and poundage,0.0,,2018-01-19 11:36:43
722,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Fossil Gas,0.0,,2018-01-19 11:34:45
723,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Wind Onshore,0.0,,2018-01-19 11:36:12
724,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Fossil Hard coal,0.0,,2018-01-18 19:17:30
725,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Hydro Pumped Storage,0.0,,2018-01-18 11:16:58
726,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Hydro Water Reservoir,0.0,,2018-01-18 19:17:28
